ID	YEAR	1a	1b	1c	1d	1e	1f	1g	2a	2b	2c	2d	3a	3b	3c	3d	3e	3f	3g	3h
1575	2010	1	0	0	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	-1	1	-1
1576	2010	1	-1	-1	1	0	1	-1	-1	-1	1	1	-1	-1	1	1	1	-1	0	0
1577	2010	1	1	1	1	1	-1	1	-1	-1	0	1	-1	-1	1	1	0	-1	0	0
1578	2010	-1	-1	-1	-1	1	1	1	-1	0	1	1	1	-1	1	-1	1	-1	-1	-1
1579	2010	-1	-1	-1	1	1	1	0	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1580	2010	1	-1	-1	1	1	1	-1	NA	NA	NA	1	0	1	0	0	0	0	0	0
1581	2010	NA	NA	NA	1	NA	NA	NA	-1	-1	-1	1	0	-1	0	-1	1	1	-1	0
1582	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	0
1583	2010	-1	-1	-1	1	1	-1	1	NA	-1	NA	1	0	0	1	0	0	1	-1	1
1584	2010	0	-1	1	1	NA	NA	NA	NA	NA	NA	-1	0	-1	1	-1	0	0	0	0
1585	2010	-1	1	NA	1	-1	-1	-1	0	0	0	1	-1	0	0	0	1	0	-1	1
1586	2010	1	-1	-1	1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	-1
1587	2010	-1	1	1	1	1	-1	-1	NA	NA	NA	NA	0	0	0	0	0	0	0	0
1588	2010	NA	NA	NA	NA	NA	NA	NA	-1	NA	-1	1	-1	1	-1	1	1	0	-1	0
1589	2010	0	NA	-1	1	1	1	-1	-1	NA	NA	1	0	0	1	1	0	0	0	0
1590	2010	1	NA	NA	1	NA	1	NA	-1	-1	-1	1	-1	-1	1	-1	1	0	-1	0
1591	2010	1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	0
1592	2010	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	-1
1593	2010	-1	-1	-1	-1	1	1	1	NA	NA	NA	1	0	0	1	0	0	0	0	1
1594	2010	NA	NA	NA	NA	1	NA	NA	-1	1	-1	1	1	-1	0	-1	1	-1	1	0
1595	2010	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	0	1	0	-1	-1
1596	2010	1	0	0	1	1	1	-1	NA	NA	NA	1	1	0	0	0	0	0	0	0
1597	2010	0	0	0	0	0	0	0	0	0	1	1	1	-1	0	-1	1	0	-1	-1
1598	2010	-1	-1	-1	-1	1	1	1	-1	-1	0	1	0	-1	0	0	0	0	0	0
1599	2010	0	0	0	0	1	1	0	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1
1600	2010	1	-1	-1	1	1	1	0	1	-1	1	1	0	0	0	-1	0	0	0	0
1601	2010	-1	-1	-1	1	1	1	1	-1	0	0	1	1	-1	0	1	1	0	1	0
1602	2010	0	1	0	1	0	0	0	-1	-1	-1	1	1	-1	1	0	1	-1	-1	-1
1603	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1
1604	2010	-1	-1	-1	-1	0	0	1	-1	-1	-1	1	-1	-1	1	1	0	-1	-1	1
1605	2010	-1	-1	-1	1	1	1	1	NA	NA	NA	1	0	0	1	0	0	0	0	0
1606	2010	-1	-1	-1	1	1	1	1	NA	NA	NA	1	1	-1	1	-1	0	-1	-1	0
1607	2010	-1	-1	-1	0	1	1	1	NA	NA	NA	1	1	0	0	0	0	0	0	0
1608	2010	NA	NA	NA	NA	NA	1	NA	-1	-1	-1	1	-1	-1	1	-1	1	0	-1	0
